Date,strategy_returns,benchmark_returns,strategy_equity_curve,benchmark_equity_curve
2022-01-13,-0.0021933528337645947,-0.004406662917301185,1.0047773646042917,0.9937983970966129
2022-01-14,-5.023106349555514e-06,0.0029509687775406412,1.0047723175007317,0.9967310651376149
2022-01-17,0.003937732597337873,0.010296894161359482,1.0087288422082572,1.006994299422676
2022-01-18,-0.006693629776526149,-0.013977817847573792,1.0019767847936114,0.9929187165318006
2022-01-19,0.003036308546987748,-0.003839283349021394,1.0050190954691636,0.9891066202364884
2022-01-20,-0.003110163879403377,-0.006225836667350326,1.0018933213803247,0.9829486039723011
2022-01-21,-0.008010147701505783,-0.02177806321414444,0.9938680078949161,0.9615418871387373
2022-01-24,0.0007219008511103686,-0.0012199724386072752,0.9945854820557068,0.9603688325378616
2022-01-25,0.001699296227382585,0.0012214625893010034,0.9962755774131735,0.9615418871387373
2022-01-26,-0.0040740961053398915,0.0006100190195519328,0.9922166549633892,0.9621284459779879
2022-01-27,-0.0045587795226930015,-0.0027431170321861043,0.9876933579946671,0.9594892150506749
2022-01-28,0.003607797591419381,0.009779870089529075,0.991256755712701,0.9688728949261747
2022-01-31,0.007031043083580656,0.017251747704054132,0.9982263246690074,0.9855876456667376
2022-02-01,0.004072418571978226,0.01071142674212533,1.002291520092627,0.9961446955312406
2022-02-02,0.0015118644792742164,0.0017661069319458989,1.0038068490397327,0.9979039935832394
2022-02-03,-0.004748369483534393,-0.012342217283124346,0.9990404032303897,0.9855876456667376
2022-02-04,0.0033754490522702905,0.008330818132689544,1.0024126132126536,0.9937983970966129
2022-02-07,0.0006033271735449042,-0.001475452653145859,1.003017395981309,0.9923320946149246
2022-02-08,0.0027614355706781888,0.006501241202678365,1.0057871638965807,0.9987834849151752
2022-02-09,0.0047313873696990475,0.010863387064300678,1.0105459325804464,1.00963365650524
2022-02-10,-0.0022106181971521645,-0.0031950726121344752,1.008312001352826,1.0064078036610509
2022-02-11,0.004809926707978973,0.0002915061220671866,1.0131619081781087,1.0067011776971142
2022-02-14,-0.0018350097348851621,-0.007864988099101189,1.011302746213587,0.9987834849151752
2022-02-15,0.00021830065937430412,0.006753042592121616,1.0115235142699126,1.005528312329115
2022-02-16,0.0006939257644307695,-0.005541139662351258,1.012225436497792,0.999956539516051
2022-02-17,-0.0003544258765737383,-0.010850390842799706,1.011866677610171,0.9891066202364883
2022-02-18,-0.002475566670604329,-0.006225836667350326,1.0093617341879841,0.982948603972301
2022-02-22,-0.0009330854120948083,-0.005071693426967783,1.0084199134782865,0.9779633899984875
2022-02-23,-0.0019099416461814123,-0.007795989776914203,1.0064938902886957,0.970339197407863
2022-02-24,-0.0015590953142949338,0.0012086518750420439,1.0049246703804802,0.9715119996982368
2022-02-25,0.005217091664219758,0.01660118967542079,1.010167454501491,0.9876402546771745
2022-02-28,0.0036241353061414847,0.0005939631501430398,1.0138284380384648,0.9882268765940506
2022-03-01,0.004508019436423378,-0.005341154695105321,1.0183987963423409,0.982948603972301
2022-03-02,0.0001994713988194667,0.012231346175146207,1.0186019377748032,0.9949713886198629
2022-03-03,0.001281596102818272,0.0,1.0199073740485787,0.9949713886198629
2022-03-04,0.007510054826259482,0.007367932099389574,1.0275669343453897,1.0023022702520494
2022-03-07,0.002488714847878254,-0.004680811135016505,1.0301242554320837,0.9976106826248013
2022-03-08,0.004728002202633691,-0.003233325975620427,1.034994685180753,0.9943850820911142
2022-03-09,-0.0036121917040267295,0.012385639957610994,1.0312560859652313,1.0067011776971142
2022-03-10,0.002689241484316163,0.004369312517344515,1.0340293826125626,1.0110997697540516
2022-03-11,-0.0053042492156741335,-0.005800447825664912,1.0285446330708559,1.0052349382930514
2022-03-14,-0.008478019515124025,-0.012252082863499214,1.019824611599505,0.9929187165318004
2022-03-15,-0.0055417479288601525,0.0011813570473799828,1.0141730006703729,0.9940917080550508
2022-03-16,0.006965673652151316,0.012684412856369232,1.0212373988198657,1.0067011776971142
2022-03-17,0.005604040686176736,0.013981887776344903,1.0269604547530977,1.0207767605879896
2022-03-18,-0.0011955167423984225,0.0022983567929191207,1.0257327063356594,1.023122869789741
2022-03-21,0.004293542013692325,0.008598180278001522,1.0301367328051299,1.0319198646707395
2022-03-22,-0.0011073761893840685,0.003126008013803361,1.0289959839154115,1.035145654437303
2022-03-23,0.001230338211086368,-0.006798994044299178,1.030261996993477,1.0281077052978016
2022-03-24,0.00165739037084513,0.000855814807295685,1.0319695433067417,1.0289875750954902
2022-03-25,-8.248557050872249e-05,0.0033838581610436957,1.0318844207102145,1.0324695230990897
2022-03-28,-0.006550947710362182,-0.001143067515456897,1.0251245998270044,1.0312893407265358
2022-03-29,0.0026549794126556666,0.004863871597019287,1.0278462845349519,1.0363053996592042
2022-03-30,0.002225454203363031,0.0002849221522194245,1.0301337093692813,1.0366006660240317
2022-03-31,-0.0016294007225123805,-0.0076857779700652,1.0284552087589507,1.0286335834613491
2022-04-01,-0.0019081430624073915,0.002007858506653193,1.0264927690873606,1.030698934152131
2022-04-04,0.0038095440458313923,0.005725951270877383,1.0304032385039263,1.0366006660240314
2022-04-05,-0.00443549675949546,-0.006547265897638543,1.0258328882785686,1.0298137658339028
2022-04-06,-0.0013351121296148124,-0.006303696882556498,1.02446328634647,1.023322132008602
2022-04-07,0.0011742635525844756,0.0017299279507969612,1.0256662762445876,1.0250924055674326
2022-04-08,0.0012351603341649085,0.0025909952715121864,1.0269331385450955,1.0277484151431209
2022-04-11,-8.247224213364657e-05,-0.003732433598383489,1.0268484450666384,1.0239124124277552
2022-04-12,0.0027164190042431313,-0.0031701682363804995,1.029637795697295,1.020666437821041
2022-04-13,0.0027839883254176523,0.005493007682967788,1.0325042952999253,1.0262729664057393
2022-04-14,-0.001073137979728528,0.0008625076828518985,1.0313962757264061,1.0271581347239676
2022-04-18,0.0005246049301250389,0.0005746733625509037,1.031937351297565,1.0277484151431209
2022-04-19,-0.0015687822789922756,0.006603413617214393,1.030318466267819,1.0345350630227474
2022-04-20,0.0006634403519069742,-0.0008559852784433275,1.0310020211136561,1.0336495162387664
2022-04-21,-0.007807466230387582,-0.015700731020988457,1.02295250765035,1.0174204632143267
2022-04-22,-0.009786651187439488,-0.02030160963745231,1.0129412282766597,0.9967651901329935
2022-04-25,-0.00701931269682235,-0.00858481784718701,1.0058310770518826,0.988208142539285
2022-04-26,-0.004126198976036227,-0.015228378442208701,1.0016808178916856,0.9731593349650247
2022-04-27,-0.0012059863297523678,0.0024256603139598543,1.0004728045185332,0.9755198889430089
2022-04-28,0.007626163363038785,0.01754388687460584,1.0081025735660691,0.9926342995185531
2022-04-29,-0.00649000707430295,-0.015754944966260398,1.0015599807320024,0.9769954007580158
2022-05-02,-0.00598902106539706,-0.0036243657424513964,0.9955616169091398,0.9734544120969759
2022-05-03,0.004674490909517725,0.010306206805030582,1.0002153606372464,0.9834870345833168
2022-05-04,0.007750879153341539,0.013501098726026894,1.0079679090248617,0.9967651901329936
2022-05-05,-0.009493173711285484,-0.022794422472467324,0.9983990945690875,0.9740445032832529
2022-05-06,-0.0005453011110462424,-0.00333221150088292,0.9978546664335514,0.9707987809870406
2022-05-09,-0.0143904291960402,-0.030699245725020363,0.9834951095083011,0.9409959906599693
2022-05-10,-0.004226597826403472,-0.0062715916939082295,0.9793382712161749,0.9350944480209453
2022-05-11,0.0011137839320589538,-0.001893419293719334,0.9804290424467059,0.9333239221516126
2022-05-12,-0.005488906057632976,-0.005374538216437852,0.9750475595365409,0.9283077370636932
2022-05-13,0.004474501021768468,0.01907207423297419,0.9794104108379599,0.9460124911360163
2022-05-16,0.005452760985621873,0.005926151344829211,0.9847509017150889,0.9516187043325872
2022-05-17,0.00197044111369905,0.013333404036862229,0.9866912953785807,0.9643070210064889
2022-05-18,-0.007153371429592608,-0.019889879552244305,0.9796331260563919,0.9451270705072863
2022-05-19,0.0072083874515226805,0.005619827871289562,0.9866947011893528,0.9504385219600334
2022-05-20,-0.0007169913673405693,0.00031039782953801165,0.9859872496063993,0.9507335360143592
2022-05-24,0.0060072948189187295,0.005586555113814784,0.9919103657024797,0.9560448613118554
2022-05-25,0.0007400990387973538,0.004012366857034211,0.9926444776107093,0.959880864027221
2022-05-26,0.0009082715882496761,0.007992729927095654,0.9935460683869559,0.9675529325355777
2022-05-27,0.004703532890483909,0.01067371498022407,0.9982192449978249,0.9778803167657425
2022-05-30,0.0013346353487468654,0.007543988160080506,0.9995515036879984,0.985257434297399
2022-05-31,-0.005912114449145617,-0.00808616725953748,0.9936420408003793,0.9772904778899675
2022-06-01,0.001239597501339229,-0.0006041259868601045,0.9948737569913811,0.9767000713155632
2022-06-02,0.008787777144315102,0.015709924834493183,1.0036164858545489,0.9920439560217749
2022-06-03,-0.007030782634511873,-0.01160010989771898,0.996560276494093,0.9805361371085544
2022-06-06,-0.0009889746722012373,0.0009028677679230324,0.9955747036213184,0.9814214315820334
2022-06-07,0.003101663274359956,0.005712661660201013,0.9986626411164223,0.9870279601667317
2022-06-08,-0.0030341775534956372,-0.007174988480830868,0.9956325213472322,0.9799460459222774
2022-06-09,-0.004107846768076283,-0.009936689106158192,0.9915426155122243,0.9702086267231387
2022-06-10,-0.002320501253149387,-0.013990404510445753,0.9892417396303772,0.9566350155757579
2022-06-13,-0.01722712919347664,-0.026218258266717198,0.972199944378185,0.9315537116704077
2022-06-14,-0.0066064108978971525,-0.009819567088310999,0.96577719207071,0.922406257502295
2022-06-15,0.006062370007442109,0.0035189608729215838,0.9716320907537911,0.9256521690313836
2022-06-16,-0.006519819631315964,-0.030921490635994586,0.965297224774078,0.8970296241544916
2022-06-17,-0.0037902540272167495,-0.0032892102217818575,0.9616385030804169,0.8940791051454815
2022-06-20,0.0038809576515963836,0.012871423968519924,0.9653705813870165,0.9055871763692039
2022-06-21,-4.537408298586638e-05,0.004235580435907771,0.9653267785821444,0.9094228636964423
2022-06-22,-0.0018074791555608254,-0.012978446569066437,0.9635819705515526,0.8976199676512706
2022-06-23,-0.0057871022370306,-0.015121638868670018,0.9580056231742113,0.8840464826591409
2022-06-24,0.005707774791102637,0.01944686542446905,0.9634737035198998,0.9012384156363884
2022-06-27,0.004196436558882582,0.009900987327130961,0.9675168597928728,0.9101615657683279
2022-06-28,-0.0015100110896420216,-0.001960742187906095,0.96605589860517,0.9083769735885152
2022-06-29,-0.0025277210180821796,-0.006221330860531449,0.9636139788056235,0.9027256598897329
2022-06-30,-0.004806218683988139,-0.011202720638765928,0.9589826392965358,0.8926126765085426
2022-07-04,0.003797385586824475,0.009330282151412517,0.9626242661490154,0.9009410046322948
2022-07-05,-0.011275108141971302,-0.010894730341946546,0.9517705734480995,0.8911254953328235
2022-07-06,-0.004870925727803388,-0.005006780420687584,0.9471345696749249,0.8866638256504156
2022-07-07,0.006357667808781059,0.017443912369531134,0.9531561366391309,0.9021307117262947
2022-07-08,-0.0011704566207121458,-0.0013187746282612434,0.9520405087284293,0.9009410046322948
2022-07-11,-0.004511617539691532,-0.010894730341946546,0.9477452660707533,0.8911254953328235
2022-07-12,-0.003987836168543252,-0.007676902867483015,0.9439658132201507,0.8842844114624157
2022-07-13,8.848036880035326e-05,-0.0030272515410706413,0.9440493356634394,0.8816074601150713
2022-07-14,-0.008643061211944114,-0.015182218098488964,0.9358898594682051,0.8682227033783494
2022-07-15,0.0005619915059550729,0.002740702741349299,0.9364158216197358,0.8706022437216001
2022-07-18,0.004036310027366031,0.010932629922293602,0.9401954861903237,0.8801202158617268
2022-07-19,0.0072702304633740665,0.019263353966933128,0.9470309240555513,0.8970742831133248
2022-07-20,-2.6137561398337273e-05,0.003978834954992516,0.9470061709766276,0.900643593628201
2022-07-21,0.0035751619968699354,0.001981463247435533,0.9503918714499047,0.9024281858080135
2022-07-22,0.000556810411594555,-0.0032959546235524773,0.9509210595390227,0.8994538234565755
2022-07-25,0.0016344203132025279,0.006613707727668894,0.9524752642349854,0.9054025481594516
2022-07-26,-0.0022058884009723166,-0.006898808488326691,0.9503742100973964,0.8991563493748566
2022-07-27,0.008158526829783618,0.015216742703261454,0.9581278635888105,0.9128385801932977
2022-07-28,0.008049886501451376,0.010100838396674305,0.9658406841445785,0.9220590151740797
2022-07-29,0.005209924756970795,0.013225956820177132,0.9708726414361929,0.9342541278944272
2022-08-02,-0.004253568526641488,-0.009869503316447203,0.9667429681252027,0.9250335036807686
2022-08-03,0.0006223730350361444,0.001607637012255525,0.9673446428803746,0.9265206217788623
2022-08-04,0.005514555918586716,0.0022471201773242022,0.9726791190060837,0.9286026249627686
2022-08-05,-0.0023079510221715614,0.002242353659609453,0.9704342232391288,0.9306848804571768
2022-08-08,0.002461488122284139,0.0019175042136023723,0.97282293555309,0.9324694726369894
2022-08-09,-0.0010606492064573257,-0.004784653715836806,0.9717911116784721,0.9280079291098324
2022-08-10,0.00599367119180697,0.016025522294249583,0.9776157080689933,0.9428797408670224
2022-08-11,0.0007569439286923497,0.005678312450950518,0.9783557083438104,0.9482337066393366
2022-08-12,0.005779743875092168,0.010037580475660945,0.9840103537567719,0.9577516787794632
2022-08-15,-0.0037290482835140417,0.0,0.9803409316361352,0.9577516787794632
2022-08-16,0.0007719677454200323,0.004347820646339207,0.9810977232148734,0.9619158113025266
2022-08-17,-0.003204184679223193,-0.004638316191482916,0.9779541049213275,0.9574541416201187
2022-08-18,0.001316328122247251,0.00434936941093933,0.9792414134119026,0.9616184633760584
2022-08-19,-0.00497628715924207,-0.0077328299289715074,0.9743684269405429,0.9541824313422124
2022-08-22,-0.004672327413912608,-0.006234368300523152,0.9698158586280977,0.9482337066393364
2022-08-23,0.0023692293597327107,0.0009409420969046511,0.9721135748338937,0.9491259396516173
2022-08-24,0.0003234634141364711,0.0012534100762340294,0.9724280180097379,0.9503155836679917
2022-08-25,0.004295901029321858,0.008450856047510502,0.9766054725332473,0.9583465638652758
2022-08-26,-0.008154532359728683,-0.014897522761932569,0.9686417116047867,0.944069574116273
2022-08-29,-0.0013349183615285255,-0.0025204469361833626,0.9673486539982231,0.9416900968506478
2022-08-30,-0.007919964793959594,-0.01579281545189659,0.959687286715073,0.9268181589382068
2022-08-31,-0.004690119310330737,-0.0093068981463994,0.9551862388397717,0.9181923567327356
2022-09-01,-0.005604125277316458,-0.008422396356937978,0.9498332554941449,0.9104589767724215
2022-09-02,0.005073123584741113,0.006533972521026055,0.9546518769841638,0.916407890708174
2022-09-06,-0.005185845483179763,-0.009412623235713902,0.9497011998598963,0.9077820885027026
2022-09-07,0.005393313467735572,0.007863596216852065,0.9548232361314253,0.9149205202995785
2022-09-08,0.0005530838113332768,0.008777652117151646,0.9553513334060144,0.9229513743416116
2022-09-09,0.008795999296732427,0.018691712058637622,0.963754603062786,0.9402029156749289
2022-09-12,0.005613917093691245,0.01138862258134421,0.969165041503044,0.95091053183143
2022-09-13,-0.010249935610953631,-0.017203636452162052,0.9592311622312505,0.93455141274327
2022-09-14,0.0010475656014999667,0.004455822915579777,0.9602360198006907,0.938715608343959
2022-09-15,-0.009330444685633554,-0.008238390889449665,0.9512765907327874,0.9309821022283938
2022-09-16,0.0008446293282206197,-0.008626081927418316,0.9520800668405701,0.9229513743416116
2022-09-19,0.0021723726834262658,0.009023582775087524,0.9541483395702092,0.9312797024653638
2022-09-20,-0.004073453232889884,-0.009901093373853476,0.9502616609317304,0.9220590151740798
2022-09-21,-0.0016460359143247224,-0.009999831712551921,0.9486974961098308,0.9128385801932977
2022-09-22,-0.004441674210620516,-0.008471862611571401,0.9444836909076796,0.9051051371553581
2022-09-23,-0.015081624421617833,-0.027423314183192993,0.9302393426090665,0.8802841546103247
2022-09-26,-0.006549476359962936,-0.00818253988783979,0.9241467620255409,0.8730811944025925
2022-09-27,0.00018315585783684193,-0.0003437519258380206,0.924316024918507,0.8727810710606037
2022-09-28,0.014357426602246558,0.018913146340157283,0.9375868244035548,0.8892881071804921
2022-09-29,-0.004657153456204221,-0.011137289972211528,0.9332203386837923,0.8793838476619839
2022-09-30,-2.1684548184830446e-05,-0.0003410730250617,0.933200102222391,0.8790839135528714
2022-10-03,0.015226448434986838,0.02389861300591023,0.9474094254584048,0.9000927998025925
2022-10-04,0.012417419684622932,0.026342214798517505,0.9591738059074894,0.9238032376735914
2022-10-05,-0.0036215757581631535,-0.006822642698800729,0.9557000853041497,0.9175004582589492
2022-10-06,-0.005816058919039717,-0.012430445351188202,0.9501416772990895,0.9060955189528712
2022-10-07,-0.011486068728220809,-0.020867860805836802,0.9392282846920852,0.8871872437865702
2022-10-11,-0.009501012000730247,-0.019621106480785966,0.9303046654878003,0.869779648407839
2022-10-12,-0.00031466473475040275,-0.0006901135075721987,0.9300119314169976,0.8691794017238613
2022-10-13,0.00639834424187442,0.0217540959336755,0.9359624679032541,0.8880876138125369
2022-10-14,-0.008649531898178487,-0.014531992081129763,0.927866830681627,0.8751819316412637
2022-10-17,0.006295274999704448,0.015775353682005333,0.9337080075438721,0.8889882361490052
2022-10-18,0.004961104799559812,0.009790500752861586,0.9383402308214855,0.8976918761443071
2022-10-19,-0.00683666184047852,-0.006686766620229934,0.9319251159720425,0.8916892200716537
2022-10-20,-0.0023858504937944946,-0.0053853960763219355,0.9297016819739211,0.8868871204445813
2022-10-21,0.010024028620344827,0.014889921224012559,0.9390210382424103,0.9000927998025925
2022-10-24,0.0011023456138699649,0.003334430070068617,0.9400561639652484,0.9030940963001065
2022-10-25,0.003384127512955415,0.009637927453062245,0.9432374338934465,0.9117980516835358
2022-10-26,0.006934452593760009,0.009874872485104547,0.9497782691634404,0.9208019411760775
2022-10-27,0.00107751259540515,0.002933363712096737,0.9508016672113062,0.9235029881763517
2022-10-28,-0.0001397096419273382,0.007149912798111613,0.9506688310508362,0.9301059540106081
2022-10-31,-0.003246540780459284,-0.002258803378785146,0.9475824459221182,0.9280050275390608
2022-11-01,0.0033738730693495087,0.005498055309669736,0.9507794688174032,0.9331072505081222
2022-11-02,-0.004886445217369089,-0.01318745441678193,0.9461335370292276,0.9208019411760776
2022-11-03,-0.0027491964332196583,-0.0016296845639004465,0.9435324300838773,0.9193013244661334
2022-11-04,0.011080533957990607,0.010773818562168413,0.9539872732158872,0.9292057101398927
2022-11-07,0.00045927486296109524,0.005490815174868269,0.95442541559006,0.9343078069537031
2022-11-08,0.008401338829670608,0.005782191126781244,0.9624438668940813,0.9397101532647533
2022-11-09,-0.006177281812804347,-0.016288645787618683,0.9564985798992715,0.9244035474351948
2022-11-10,0.021009023129690496,0.033766188570943045,0.9765936806878913,0.9556171319335403
2022-11-11,0.004692327429118431,0.005653319941789636,0.9811761780028868,0.961019541322216
2022-11-14,-0.0034076445321124635,-0.008432276551891382,0.9778326783648762,0.9529159587780153
2022-11-15,0.002233866559114739,0.0037796295712806405,0.9800170260854852,0.9565176281147579
2022-11-16,-0.0015084282042440223,-0.0021965644594960088,0.9785387407626985,0.9544165754879597
2022-11-17,-0.003152682392697936,-0.0031446399555450366,0.9754537189041231,0.9514152789904458
2022-11-18,-0.00014716153281303947,0.0047319393141196375,0.975310169639661,0.9559173183531547
2022-11-21,-0.001456304430996369,-0.0003140296904877715,0.973889821118019,0.9556171319335404
2022-11-22,0.006029437659927283,0.012562889199166705,0.9797618290820879,0.9676224440788469
2022-11-23,0.002478308080361102,0.0034118232602800003,0.9821899807399315,0.970923800840724
2022-11-24,0.0022572393339163276,0.0030914360173441846,0.9844070185978363,0.9739253496487398
2022-11-25,-0.0017324818906897022,0.001848821264721634,0.9827015512650477,0.9757259635454218
2022-11-28,-0.0028224569109639272,-0.008612772643308175,0.9799279184802646,0.9673222576592323
2022-11-29,0.0022140560692989475,0.004033536466479637,0.9820975338356513,0.9712239872603382
2022-11-30,0.005757372498672953,0.008034534926359083,0.9877518351679714,0.9790273203072991
2022-12-01,0.007321116637653858,0.004598481849613645,0.9949832815622928,0.9835293596700081
2022-12-02,-0.0008043428341448,-0.001831024350699817,0.9941829738896742,0.9817284934628241
2022-12-05,-0.009052828639610922,-0.01222855707292847,0.9851828057906323,0.9697233705503938
2022-12-06,-0.003597184614456156,-0.012689764953856986,0.9816389213592156,0.9574178089078473
2022-12-07,0.0029487844212470636,-0.0003133398856243197,0.9845335629178094,0.9571178117211094
2022-12-08,-0.00011618101911234359,0.0006270739077280929,0.9844191788051192,0.9577179953274616
2022-12-09,0.0003818427721475116,-0.001566801124798456,0.9847950721533094,0.9562174416951428
2022-12-12,-0.001283535386302681,0.0034525827448306234,0.9835310528299441,0.9595188615346455
2022-12-13,0.005642667683858027,0.0006256362283936223,0.9890807917178186,0.9601191712962486
2022-12-14,-0.0020102463634643127,-0.00625199064044224,0.9870924956530954,0.9541165152235953
2022-12-15,-0.009485216639100102,-0.014155429279081089,0.9777297094889958,0.9406105863683444
2022-12-16,-3.1613884274916613e-05,-0.007977090593029645,0.977698799655108,0.9331072505081214
2022-12-19,-0.005092742805997152,-0.012544109548036864,0.9727196311267324,0.92140225093768
2022-12-20,0.005309907180427209,0.00586304206474586,0.9778846820805948,0.9268044710934792
2022-12-21,0.003733776647244596,0.013601030362732747,0.9815358850702454,0.9394099668451381
2022-12-22,-0.007054920412655236,-0.011501439039586558,0.9746112275189097,0.9286054003782888
2022-12-23,0.0026917127904510837,0.008403485782721543,0.9772346010257397,0.9364089226581261
2022-12-28,-0.0034765701623976518,-0.01121819894752174,0.973837176370151,0.9259041010675128
2022-12-29,0.006019614445447163,0.011984491379542828,0.9796993007045423,0.9370005907850397
2022-12-30,0.0002883969065111625,-0.00580832142129617,0.9799818429521765,0.9315581901818158
2023-01-03,0.00321754427420039,0.0038948593152114963,0.9831349779197877,0.935186478276507
2023-01-04,0.004301992283970857,0.006789576285167964,0.9873644170089004,0.9415359982116229
2023-01-05,-0.003603824310568854,-0.002890204777717953,0.9838061291194932,0.9388147663711982
2023-01-06,0.009851094766306879,0.01545881431113938,0.9934976965291228,0.9533277295170862
2023-01-09,0.001892488918497137,0.0015857940588996922,0.9953778799103564,0.9548395109667388
2023-01-10,0.0019035322554228518,0.0028500024211346453,0.9972726138111002,0.957560805884789
2023-01-11,0.0030151233929639584,0.0066309313164178985,1.0002795137981644,0.9639103258199048
2023-01-12,0.006391178295570543,0.00878293683110809,1.006672478516255,0.9723762893224338
2023-01-13,0.0058829155248120825,0.007462789196622799,1.0125946476685195,0.9796329285894414
2023-01-16,0.0010514977442572014,0.0018515712825646347,1.0136593886563898,0.9814467887874723
2023-01-17,-6.678028507589028e-05,0.0021565169596748923,1.0135916961934455,0.9835632954325109
2023-01-18,-0.002381386873321511,-0.003381345987979234,1.0111779422332228,0.9802375276295765
2023-01-19,0.004222434476801335,-0.0015423246760751796,1.0154475748386893,0.9787256831022985
2023-01-20,0.0006715227718195936,0.007723213336246371,1.0161294710087825,0.9862845903505609
2023-01-23,0.0030994613588647578,0.006744608371234584,1.019278925039778,0.992936693655059
2023-01-24,0.0011360001456564295,0.0,1.0204368260470877,0.992936693655059
2023-01-25,0.001170622331546095,-0.0012183079837860822,1.0216313721835906,0.9917269909537849
2023-01-26,-0.000302595912379583,0.005487801232463951,1.0213222307064092,0.9971693915570089
2023-01-27,-0.000302376412464761,0.0006064417946503031,1.0210134069543175,0.9977741167523951
2023-01-30,-0.0032046473731608014,-0.006363495099377392,1.0177414190217593,0.9914247860501557
2023-01-31,0.0029859342562154833,0.008844071287259725,1.0207803279887857,1.0001930175339395
2023-02-01,0.004262062563142338,-0.00030239884585181454,1.025130957609899,0.9998905603198082
2023-02-02,-0.004232698220049147,-0.00030230106498674303,1.0207918876303064,0.9995882923385533
